날짜,종목코드,종목명,업종명,시장구분,시가,고가,저가,종가,거래량,시가총액
2025-03-14,372910,한컴라이프케어,의료·정밀기기,KOSPI,3445,3450,3405,3410,85124,94369724460
2025-03-14,000880,한화,화학,KOSPI,45800,46950,45600,46050,760391,3451849746750
2025-03-14,00088K,한화3우B,화학,KOSPI,19340,19490,19030,19160,76329,371789089560
2025-03-14,452260,한화갤러리아,유통,KOSPI,1221,1226,1211,1218,258671,236121004980
2025-03-14,45226K,한화갤러리아우,유통,KOSPI,2455,2485,2385,2420,5474,7028817400
2025-03-14,451800,한화리츠,부동산,KOSPI,3700,3710,3645,3655,284992,656438000000
2025-03-14,489790,한화비전,기타금융,KOSPI,55400,64700,55400,62800,10004316,3170670892000
2025-03-14,088350,한화생명,보험,KOSPI,2720,2745,2655,2660,1107438,2310289800000
2025-03-14,000370,한화손해보험,보험,KOSPI,4210,4225,4090,4105,453198,479213246075
2025-03-14,009830,한화솔루션,화학,KOSPI,20100,20450,20000,20150,789329,3463634600400
2025-03-14,009835,한화솔루션우,화학,KOSPI,18460,18460,18000,18180,6128,46819844820
2025-03-14,272210,한화시스템,전기·전자,KOSPI,35250,36100,34875,35050,2875633,6621624584450
2025-03-14,012450,한화에어로스페이스,운송장비·부품,KOSPI,700000,714000,696000,705000,292349,32134718505000
2025-03-14,082740,한화엔진,기계·장비,KOSPI,23750,24000,23200,23350,956202,1948490765700
2025-03-14,042660,한화오션,운송장비·부품,KOSPI,74000,75500,72500,74300,2819995,22766515174200
2025-03-14,000885,한화우,화학,KOSPI,40650,41000,40600,40900,54,8140449700
2025-03-14,003530,한화투자증권,증권,KOSPI,3500,3500,3435,3435,509551,736971607125
2025-03-14,003535,한화투자증권우,증권,KOSPI,5940,5940,5910,5940,3149,28512000000
2025-03-14,195870,해성디에스,전기·전자,KOSPI,29400,30950,29000,30550,151930,519350000000
2025-03-14,101530,해태제과식품,음식료·담배,KOSPI,6040,6160,6040,6090,52901,177321445980
2025-03-14,143210,핸즈코퍼레이션,운송장비·부품,KOSPI,1897,1964,1890,1895,16988,41454540565
2025-03-14,000720,현대건설,건설,KOSPI,32500,33000,32350,32600,590686,3630197939000
2025-03-14,000725,현대건설우,건설,KOSPI,48050,48700,47400,48350,2717,50994406550
2025-03-14,453340,현대그린푸드,유통,KOSPI,13570,13670,13520,13560,19732,449317922400
2025-03-14,086280,현대글로비스,운송·창고,KOSPI,121800,121800,119600,121300,100360,9097500000000
2025-03-14,064350,현대로템,운송장비·부품,KOSPI,102400,103900,99500,101600,1830450,11088856968800
2025-03-14,079430,현대리바트,기타제조,KOSPI,7300,7350,7210,7250,13324,148880794500
2025-03-14,012330,현대모비스,운송장비·부품,KOSPI,253500,256500,250000,255500,216706,23760246517000
2025-03-14,069960,현대백화점,유통,KOSPI,58900,59800,58500,59000,50276,1335099967000
2025-03-14,004560,현대비앤지스틸,금속,KOSPI,13050,13440,13050,13250,36100,199794245750
2025-03-14,004310,현대약품,제약,KOSPI,3240,3295,3240,3285,30064,105120000000
2025-03-14,017800,현대엘리베이,기계·장비,KOSPI,55500,56400,55500,55500,71323,2169627367500
2025-03-14,307950,현대오토에버,IT 서비스,KOSPI,136700,138100,134900,136700,26290,3748858339400
2025-03-14,011210,현대위아,운송장비·부품,KOSPI,44800,45600,44200,44550,57118,1211540947650
2025-03-14,004020,현대제철,금속,KOSPI,29700,29850,28750,28800,943380,3843238608000
2025-03-14,005440,현대지에프홀딩스,기타금융,KOSPI,5140,5280,5140,5270,75097,821615666270
2025-03-14,005380,현대차,운송장비·부품,KOSPI,199800,200500,197500,198500,471623,41569113913500
2025-03-14,005387,현대차2우B,운송장비·부품,KOSPI,152000,152300,149500,149800,50024,5356756771800
2025-03-14,005389,현대차3우B,운송장비·부품,KOSPI,147400,147600,146300,146700,5288,349205266800
2025-03-14,005385,현대차우,운송장비·부품,KOSPI,148600,148600,146300,146900,44920,3506795037200
2025-03-14,001500,현대차증권,증권,KOSPI,6200,6220,6140,6220,41099,197252135640
2025-03-14,011760,현대코퍼레이션,유통,KOSPI,24700,24700,23650,24150,90080,319479528900
2025-03-14,227840,현대코퍼레이션홀딩스,유통,KOSPI,10500,10500,10300,10380,11379,94466677680
2025-03-14,126560,현대퓨처넷,통신,KOSPI,3360,3405,3330,3375,154388,371934939375
2025-03-14,001450,현대해상,보험,KOSPI,23400,23400,22950,22950,294458,2051730000000
2025-03-14,057050,현대홈쇼핑,유통,KOSPI,50900,51300,50500,51100,10789,613200000000
2025-03-14,093240,형지엘리트,섬유·의류,KOSPI,2205,2380,2175,2330,2124067,88680240370
2025-03-14,003010,혜인,유통,KOSPI,5260,5260,5140,5210,54159,66233411870
2025-03-14,111110,호전실업,섬유·의류,KOSPI,7670,7880,7580,7880,16180,76829873920
2025-03-14,008770,호텔신라,유통,KOSPI,39100,39350,38850,39150,75133,1536563937150
2025-03-14,008775,호텔신라우,유통,KOSPI,31750,33050,31500,32000,2152,24060128000
2025-03-14,378850,화승알앤에이,운송장비·부품,KOSPI,3155,3165,3120,3165,44713,60114816795
2025-03-14,241590,화승엔터프라이즈,섬유·의류,KOSPI,8360,8380,8010,8220,431161,498043848720
2025-03-14,006060,화승인더,화학,KOSPI,5000,5160,4985,5160,141755,285451200000
2025-03-14,013520,화승코퍼레이션,운송장비·부품,KOSPI,1654,1680,1650,1666,29451,83385385832
2025-03-14,010690,화신,운송장비·부품,KOSPI,7410,7560,7340,7450,75172,260157054500
2025-03-14,133820,화인베스틸,금속,KOSPI,1112,1144,1112,1121,54569,34556078278
2025-03-14,010660,화천기계,기계·장비,KOSPI,3045,3125,3045,3110,80253,68420000000
2025-03-14,000850,화천기공,기계·장비,KOSPI,28350,28550,28100,28300,3032,62260000000
2025-03-14,016580,환인제약,제약,KOSPI,11540,11540,11470,11520,11390,214272806400
2025-03-14,032560,황금에스티,금속,KOSPI,5260,5260,5160,5200,8577,88400000000
2025-03-14,004800,효성,기타금융,KOSPI,47100,48100,47100,47800,11393,800191454600
2025-03-14,094280,효성ITX,일반서비스,KOSPI,11880,11880,11780,11820,5087,136617924000
2025-03-14,298040,효성중공업,전기·전자,KOSPI,429500,456000,428500,454000,69456,4233344792000
2025-03-14,298020,효성티앤씨,화학,KOSPI,233500,236500,232000,233500,5855,1010513747000
2025-03-14,298000,효성화학,화학,KOSPI,0,0,0,38900,0,147501447900
2025-03-14,093370,후성,화학,KOSPI,4510,4610,4505,4570,191715,490156858100
2025-03-14,081660,휠라홀딩스,유통,KOSPI,34950,35400,34750,35350,87995,2124387908650
2025-03-14,005870,휴니드,전기·전자,KOSPI,8750,8790,8470,8560,348700,120833088400
2025-03-14,079980,휴비스,화학,KOSPI,2615,2625,2585,2610,9488,90045000000
2025-03-14,005010,휴스틸,금속,KOSPI,6300,6530,6010,6060,6867642,340499734500
2025-03-14,000540,흥국화재,보험,KOSPI,3295,3320,3245,3265,70891,209752235925
2025-03-14,000545,흥국화재우,보험,KOSPI,4925,5400,4800,5280,50516,4055040000
2025-03-14,003280,흥아해운,운송·창고,KOSPI,1702,1732,1683,1705,1030822,409924452795
2025-03-14,060310,3S,의료·정밀기기,KOSDAQ,1812,1854,1812,1842,96286,97734751680
2025-03-14,054620,APS,금융,KOSDAQ,6390,6480,6270,6380,56998,126925129980
2025-03-14,265520,AP시스템,기계·장비,KOSDAQ,16720,17860,16720,17850,168675,272773364850
2025-03-14,211270,AP위성,운송장비·부품,KOSDAQ,12900,13110,12900,13050,43728,196824067200
2025-03-14,109960,AP헬스케어,유통,KOSDAQ,441,492,435,479,2036751,96178059851
2025-03-14,139050,BF랩스,IT 서비스,KOSDAQ,0,0,0,2805,0,24247965555
2025-03-14,126600,BGF에코머티리얼즈,화학,KOSDAQ,2750,2780,2730,2775,43335,174178144725
2025-03-14,013720,CBI,운송장비·부품,KOSDAQ,753,775,698,766,127732,34185152176
2025-03-14,083790,CG인바이츠,일반서비스,KOSDAQ,2340,2370,2275,2350,81538,180701327700
2025-03-14,035760,CJ ENM,오락·문화,KOSDAQ,55300,55900,54600,55300,38726,1212682216200
2025-03-14,311690,CJ 바이오사이언스,일반서비스,KOSDAQ,11240,11500,11060,11430,38313,149338230660
2025-03-14,051500,CJ프레시웨이,유통,KOSDAQ,19640,20300,19640,20100,33290,238618878600
2025-03-14,058820,CMG제약,제약,KOSDAQ,1800,1840,1797,1840,253706,255561728960
2025-03-14,023460,CNH,금융,KOSDAQ,0,0,0,109,0,4054800000
2025-03-14,056730,CNT85,건설,KOSDAQ,669,669,662,669,7353,49580383434
2025-03-14,065770,CS,전기·전자,KOSDAQ,1806,1987,1780,1973,353484,38298159490
2025-03-14,083660,CSA 코스믹,화학,KOSDAQ,656,679,652,660,42454,40423139460
2025-03-14,456440,DB금융스팩11호,금융,KOSDAQ,2195,2280,2195,2270,255023,12065050000
2025-03-14,477760,DB금융스팩12호,금융,KOSDAQ,2055,2062,2055,2060,1919,12030400000
2025-03-14,099520,DGI,전기·전자,KOSDAQ,0,0,0,1284,0,58141862016
2025-03-14,060900,DGP,전기·가스·수도,KOSDAQ,870,907,868,876,19224,22126208604
2025-03-14,290120,DH오토리드,운송장비·부품,KOSDAQ,2375,2375,2265,2335,9532,36227847230
2025-03-14,025440,DH오토웨어,전기·전자,KOSDAQ,708,708,690,695,94656,33902950680
2025-03-14,068790,DMS,기계·장비,KOSDAQ,6360,6570,6360,6530,68803,156635913190
2025-03-14,241520,DSC인베스트먼트,금융,KOSDAQ,4630,5840,4530,5570,18057574,153153416250
2025-03-14,180400,DXVX,일반서비스,KOSDAQ,1880,1889,1820,1837,491704,90416096584
2025-03-14,245620,EDGC,일반서비스,KOSDAQ,0,0,0,415,0,57474989665
2025-03-14,037370,EG,화학,KOSDAQ,5935,6180,5850,6150,10607,53043577800
2025-03-14,050120,ES큐브,유통,KOSDAQ,2185,2240,2140,2240,13942,30383552640
2025-03-14,214270,FSN,IT 서비스,KOSDAQ,1283,1347,1253,1325,139869,44056863475
2025-03-14,130500,GH신소재,섬유·의류,KOSDAQ,2620,2660,2605,2640,19092,38398937280
2025-03-14,900290,GRT,금융,KOSDAQ,3560,3645,3560,3595,173270,290655750000
2025-03-14,083450,GST,기계·장비,KOSDAQ,20950,22100,20850,21550,643269,397166500000
2025-03-14,297890,HB솔루션,기계·장비,KOSDAQ,2720,2815,2720,2815,200864,205891672910
2025-03-14,440290,HB인베스트먼트,금융,KOSDAQ,1722,1733,1709,1732,20382,46949341320
2025-03-14,078150,HB테크놀러지,기계·장비,KOSDAQ,2395,2445,2385,2415,1141160,223908937140
2025-03-14,195940,HK이노엔,제약,KOSDAQ,36500,37050,36400,36400,136013,1031208032400
2025-03-14,028300,HLB,제약,KOSDAQ,74200,77300,71500,72000,1820285,9459895176000
2025-03-14,278650,HLB바이오스텝,일반서비스,KOSDAQ,2240,2265,2105,2170,380059,188205378130
2025-03-14,067630,HLB생명과학,제약,KOSDAQ,9210,9440,8950,8960,736434,1092129454080
2025-03-14,024850,HLB이노베이션,전기·전자,KOSDAQ,2490,2590,2395,2470,535557,356431183810
2025-03-14,187420,HLB제넥스,제약,KOSDAQ,4095,4120,3950,4070,124857,118583039740
2025-03-14,047920,HLB제약,일반서비스,KOSDAQ,25450,26300,24200,24700,646470,785830351800
2025-03-14,115450,HLB테라퓨틱스,유통,KOSDAQ,8080,8460,7890,7990,672948,672217244790
2025-03-14,046210,HLB파나진,제약,KOSDAQ,2575,2670,2500,2585,139302,112854864980
2025-03-14,403870,HPSP,기계·장비,KOSDAQ,27450,28325,27300,27950,469632,2333784975600
2025-03-14,036640,HRS,화학,KOSDAQ,4960,4985,4925,4950,22953,80956260000
2025-03-14,439730,IBKS제20호스팩,금융,KOSDAQ,2110,2110,2105,2110,18644,9094100000
2025-03-14,442770,IBKS제21호스팩,금융,KOSDAQ,2170,2170,2145,2155,3056,9072550000
2025-03-14,448760,IBKS제22호스팩,금융,KOSDAQ,2225,2225,2175,2225,2982,9856750000
2025-03-14,467930,IBKS제23호스팩,금융,KOSDAQ,2135,2135,2110,2120,3006,8967600000
2025-03-14,469480,IBKS제24호스팩,금융,KOSDAQ,2120,2120,2115,2120,519,8967600000
2025-03-14,095340,ISC,유통,KOSDAQ,60300,62300,60000,61700,151741,1307858478600
2025-03-14,950170,JTC,유통,KOSDAQ,5110,5220,5090,5120,30599,264941301760
2025-03-14,067290,JW신약,제약,KOSDAQ,1392,1428,1392,1423,31363,75954227298
2025-03-14,035900,JYP Ent.,오락·문화,KOSDAQ,70200,70800,68200,69800,644903,2480167941600
2025-03-14,318000,KBG,화학,KOSDAQ,4800,4930,4800,4910,15109,42914494930
2025-03-14,024840,KBI메탈,금속,KOSDAQ,2085,2135,2065,2120,561619,74007501880
2025-03-14,024120,KB오토시스,운송장비·부품,KOSDAQ,3090,3150,3090,3150,11808,36225000000
2025-03-14,455250,KB제25호스팩,금융,KOSDAQ,2105,2120,2100,2100,1648,9040500000
2025-03-14,458320,KB제26호스팩,금융,KOSDAQ,0,0,0,3020,0,16625100000
2025-03-14,464680,KB제27호스팩,금융,KOSDAQ,1993,1993,1981,1990,52508,25680950000
2025-03-14,476470,KB제28호스팩,금융,KOSDAQ,0,0,0,2095,0,11532975000
2025-03-14,478390,KB제29호스팩,금융,KOSDAQ,2040,2055,2025,2045,38763,12719900000
2025-03-14,486630,KB제30호스팩,금융,KOSDAQ,2000,2010,2000,2010,2592,10673100000
2025-03-14,492220,KB제31호스팩,금융,KOSDAQ,1999,1999,1988,1998,9504,12407580000
2025-03-14,021320,KCC건설,건설,KOSDAQ,3955,4070,3950,4045,4828,86563000000
2025-03-14,036670,KCI,화학,KOSDAQ,6390,6400,6310,6370,8795,71789900000
2025-03-14,044180,KD,건설,KOSDAQ,425,446,425,443,45218,11835984957
2025-03-14,046440,KG모빌리언스,IT 서비스,KOSDAQ,4195,4240,4185,4210,14239,160025476420
2025-03-14,151860,KG에코솔루션,화학,KOSDAQ,5150,5240,5130,5180,38122,254353550360
2025-03-14,035600,KG이니시스,IT 서비스,KOSDAQ,8600,8610,8490,8530,80673,238024822020
2025-03-14,226360,KH 건설,건설,KOSDAQ,0,0,0,2555,0,60698450260
2025-03-14,111870,KH 미래물산,전기·전자,KOSDAQ,0,0,0,8910,0,43928518590
2025-03-14,060720,KH바텍,전기·전자,KOSDAQ,9330,9550,9330,9430,59482,223278278060
2025-03-14,058400,KNN,오락·문화,KOSDAQ,782,782,774,775,111653,102633033000
2025-03-14,101000,KS인더스트리,기계·장비,KOSDAQ,2030,2210,1985,2210,382107,67730159510
2025-03-14,122450,KX,오락·문화,KOSDAQ,3605,3735,3580,3670,200962,166382987880
2025-03-14,052900,KX하이텍,화학,KOSDAQ,963,975,957,966,98569,53233861422
2025-03-14,061970,LB세미콘,전기·전자,KOSDAQ,3640,3750,3640,3745,62684,217520857470
2025-03-14,309960,LB인베스트먼트,금융,KOSDAQ,3590,3685,3545,3675,122473,85323353325
2025-03-14,225190,LK삼양,의료·정밀기기,KOSDAQ,2185,2225,2165,2175,623260,110377857000
2025-03-14,060370,LS마린솔루션,건설,KOSDAQ,15960,16960,15930,16770,329537,547856681580
2025-03-14,417200,LS머트리얼즈,전기·전자,KOSDAQ,10960,12480,10930,11920,2810383,806419695280
2025-03-14,078020,LS증권,금융,KOSDAQ,3820,3820,3780,3810,13510,211383333900
2025-03-14,476080,M83,오락·문화,KOSDAQ,17320,18260,17270,17300,936378,134680500000
2025-03-14,086960,MDS테크,IT 서비스,KOSDAQ,1198,1208,1161,1197,917873,111107680236
2025-03-14,038340,MIT,전기·전자,KOSDAQ,0,0,0,1233,0,39979891836
2025-03-14,160550,NEW,오락·문화,KOSDAQ,2070,2090,2030,2075,27276,57905169950
2025-03-14,053290,NE능률,오락·문화,KOSDAQ,4965,5100,4805,4910,1544010,81144167370
2025-03-14,060250,NHN KCP,금융,KOSDAQ,7830,8060,7830,8010,118264,321686494110
2025-03-14,104200,NHN벅스,IT 서비스,KOSDAQ,3160,3210,3150,3165,43599,46929195750
2025-03-14,222160,NPX,기계·장비,KOSDAQ,0,0,0,8040,0,79551289560
2025-03-14,024940,PN풍년,유통,KOSDAQ,6920,6990,6850,6900,91238,69000000000
2025-03-14,218410,RFHIC,전기·전자,KOSDAQ,15920,16120,15670,15820,83349,418983872440
2025-03-14,327260,RF머트리얼즈,전기·전자,KOSDAQ,5930,7470,5930,6430,1062034,54225675330
2025-03-14,474610,RF시스템즈,금속,KOSDAQ,5650,6020,5550,5620,1116835,72637730060
2025-03-14,091340,S&K폴리텍,전기·전자,KOSDAQ,2825,2925,2775,2895,92328,33882272295
2025-03-14,419530,SAMG엔터,오락·문화,KOSDAQ,30900,31500,28700,28850,303646,247848330500
2025-03-14,019550,SBI인베스트먼트,금융,KOSDAQ,693,697,690,696,105454,112798336200
2025-03-14,950110,SBI핀테크솔루션즈,IT 서비스,KOSDAQ,4905,4910,4900,4910,2369,118097971400
2025-03-14,036120,SCI평가정보,IT 서비스,KOSDAQ,2160,2170,2145,2165,35639,76857500000
2025-03-14,246960,SCL사이언스,제약,KOSDAQ,8490,8490,8220,8250,5739,60088058250
2025-03-14,099220,SDN,유통,KOSDAQ,1060,1087,1060,1073,74920,60272353203
2025-03-14,036540,SFA반도체,전기·전자,KOSDAQ,3115,3175,3080,3135,491997,515583049905
2025-03-14,255220,SG,비금속,KOSDAQ,2615,2627,2520,2575,1933266,253314278275
2025-03-14,040610,SG&G,운송·창고,KOSDAQ,1543,1555,1541,1544,45915,52630630624
2025-03-14,049470,SGA,IT 서비스,KOSDAQ,290,296,290,294,108916,17305501206
2025-03-14,184230,SGA솔루션즈,IT 서비스,KOSDAQ,449,450,441,450,70690,28169622450
2025-03-14,016250,SGC E&C,건설,KOSDAQ,14140,14140,14060,14130,938,45831856050
2025-03-14,357880,SKAI,IT 서비스,KOSDAQ,2105,2135,2070,2070,186199,70220005560
2025-03-14,048550,SM C&C,일반서비스,KOSDAQ,1434,1443,1410,1425,167890,137818333500
2025-03-14,063440,SM Life Design,출판·매체복제,KOSDAQ,1304,1334,1300,1331,88046,61264803974
2025-03-14,067160,SOOP,IT 서비스,KOSDAQ,84300,85400,83600,84300,61014,969008858100
2025-03-14,289080,SV인베스트먼트,금융,KOSDAQ,1303,1352,1303,1351,122316,72782551345
2025-03-14,089230,THE E&M,IT 서비스,KOSDAQ,790,808,771,776,22760,16981171528
2025-03-14,032540,TJ미디어,전기·전자,KOSDAQ,4685,4730,4680,4695,2752,65408904255
2025-03-14,022220,TKG애강,화학,KOSDAQ,900,908,900,906,26018,46925888574
2025-03-14,048770,TPC,기계·장비,KOSDAQ,2080,2135,2020,2110,4828,33122761010
2025-03-14,246690,TS인베스트먼트,금융,KOSDAQ,1138,1314,1125,1218,8253303,50520035916
2025-03-14,317240,TS트릴리온,화학,KOSDAQ,291,292,275,280,2011011,30027458160
2025-03-14,057030,YBM넷,일반서비스,KOSDAQ,3750,3865,3700,3800,31908,61988248600
2025-03-14,040300,YTN,오락·문화,KOSDAQ,3130,3280,3130,3245,297787,136290000000
2025-03-14,051390,YW,유통,KOSDAQ,3650,3650,3625,3645,1375,41390316360
2025-03-14,052220,iMBC,오락·문화,KOSDAQ,4150,4525,4110,4440,2248668,102120000000
2025-03-14,079940,가비아,IT 서비스,KOSDAQ,15030,15150,14850,15010,16223,203170616840
2025-03-14,078890,가온그룹,전기·전자,KOSDAQ,3025,3085,3020,3065,7635,53931056505
2025-03-14,399720,가온칩스,전기·전자,KOSDAQ,47250,49350,47250,49350,137339,572327742000
2025-03-14,036620,감성코퍼레이션,유통,KOSDAQ,3450,3530,3355,3425,497762,318204961150
2025-03-14,198440,강동씨앤엘,비금속,KOSDAQ,1272,1272,1236,1256,16685,76530461376
