종목코드,종목명,업종,RS,RS_1M,RS_2M,RS_3M,MTT,시가총액,테마명
054620,APS,IT서비스,64,52,90,70,0,121354748100,"OLED(유기 발광 다이오드),지주사"
072950,빛샘전자,전자장비와기기,64,92,90,87,0,35793851450,"철도,통신장비,LED"
081000,일진다이아,비철금속,64,21,66,65,0,164186391000,수소차(연료전지/부품/충전소 등)
254120,자비스,전자장비와기기,64,31,89,83,0,48622500870,"2차전지,반도체 장비,PCB(FPCB 등),2차전지(장비)"
032190,다우데이타,증권,64,89,87,77,0,447344000000,"핀테크(FinTech),보안주(정보)"
049960,쎌바이오텍,생물공학,64,33,29,24,0,123234000000,건강기능식품
086900,메디톡스,생물공학,64,89,85,67,0,991135892600,"미용기기,보톡스(보툴리눔톡신)"
104460,디와이피엔에프,일반 목적용 기계 제조업,64,82,92,81,0,158347377500,
001270,부국증권,증권,64,66,47,50,0,279468427700,증권
464680,KB제27호스팩,금융 지원 서비스업,64,71,61,52,0,25590615000,
069620,대웅제약,제약,64,21,26,31,0,1370691822500,"바이오시밀러(복제 바이오의약품),코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),코로나19(카모스타트),탈모 치료,코로나19(치료제/백신 개발 등),치매,보톡스(보툴리눔톡신),미용기기,제약업체"
009810,플레이그램,판매업체,64,14,7,16,0,48452112500,자원개발
256630,포인트엔지니어링,디스플레이장비및부품,64,63,51,53,0,69306501040,"OLED(유기 발광 다이오드),LCD장비,LED,반도체 장비"
006650,대한유화,화학,64,41,85,85,0,643500000000,"2차전지(소재/부품),석유화학,2차전지"
072020,중앙백신,제약,64,76,60,61,0,97745912440,"메르스 코로나 바이러스,백신/진단시약/방역(신종플루, AI 등),아프리카 돼지열병(ASF)"
099750,이지케어텍,건강관리기술,63,49,57,43,0,122547533680,"2019 상반기 신규상장,U-Healthcare(원격진료)"
029530,신도리코,사무용전자제품,63,69,41,55,0,387073113600,3D 프린터
074600,원익QnC,반도체와반도체장비,63,37,74,78,0,550733600000,"3D 낸드(NAND),반도체 재료/부품"
016250,SGC E&C,건설,63,74,78,79,0,46383265500,건설 중소형
095340,ISC,반도체와반도체장비,63,10,15,71,0,1360851123600,반도체 재료/부품
000490,대동,기계,63,13,80,69,0,285894786200,"농업,태풍 및 장마"
086960,MDS테크,소프트웨어,63,28,10,89,0,110457927720,"4차산업 수혜주,스마트팩토리(스마트공장),스마트카(SMART CAR),자율주행차,모바일솔루션(스마트폰),NFT(대체불가토큰)"
067280,멀티캠퍼스,교육서비스,63,77,84,72,0,191434961700,교육/온라인 교육
033780,케이티앤지,담배,63,40,29,14,0,12279487198200,건강기능식품
248170,샘표식품,식품,63,60,67,59,0,118775436000,음식료업종
002840,미원상사,화학,63,71,73,25,0,859750000000,화장품
017890,한국알콜,화학,63,87,76,79,0,198556934400,"주류업(주정, 에탄올 등)"
396470,워트,특수 목적용 기계 제조업,63,28,32,80,0,141050000000,
035250,강원랜드,호텔/레스토랑/레저,63,82,60,40,94,3624152070000,카지노
020150,롯데에너지머티리얼즈,전자장비와기기,63,10,79,73,0,1358883764850,"2차전지,PCB(FPCB 등),2차전지(소재/부품),2차전지(전고체),K-뉴딜지수,K-뉴딜지수(2차전지)"
092230,KPX홀딩스,화학,63,81,78,55,0,238270034400,지주사
376930,노을,건강관리장비와용품,63,13,21,14,0,103267032700,2022 상반기 신규상장
006390,한일현대시멘트,건축자재,63,74,70,59,0,277738646640,시멘트/레미콘
293580,나우IB,창업투자,63,20,21,32,0,103663505400,창투사
012600,청호ICT,컴퓨터와주변기기,62,66,53,46,0,116119947330,화폐/금융자동화기기(디지털화폐 등)
091090,세원이앤씨,석유와가스,62,66,53,46,0,66998498210,"모바일게임(스마트폰),제대혈,우주항공산업,줄기세포,화장품"
078130,국일제지,종이와목재,62,66,53,46,0,901924696800,"그래핀,제지,수소차(연료전지/부품/충전소 등)"
219750,한국비티비,건강관리장비와용품,62,66,53,46,0,63267797795,의료기기
003560,아이에이치큐,방송과엔터테인먼트,62,66,53,46,0,64669472240,"엔터테인먼트,미디어(방송/신문),영상콘텐츠,음원/음반,영화"
006380,카프로,화학,62,66,53,46,0,618539985360,"비료,농업"
377460,위니아에이드,전문소매,62,66,53,46,0,26030247855,"아이폰,종합 물류,소매유통,2022 상반기 신규상장,스마트폰"
217480,에스디생명공학,화장품,62,66,53,46,0,54756837359,"마스크,화장품,건강기능식품,황사/미세먼지,탈모 치료"
222160,NPX,반도체와반도체장비,62,66,53,46,0,79551289560,"2021 하반기 신규상장,PCB(FPCB 등),스마트팩토리(스마트공장)"
226360,KH 건설,건설,62,66,53,46,0,60698450260,"재난/안전(지진 등),남북경협,우크라이나 재건"
096610,알에프세미,반도체와반도체장비,62,66,53,46,0,51550708615,"LED,스마트폰,음성인식,지능형로봇/인공지능(AI),MLCC(적층세라믹콘덴서),휴대폰부품,태블릿PC"
007610,선도전기,전기장비,62,66,53,46,0,54000000000,"철도,전력설비"
033180,KH 필룩스,전기제품,62,66,53,46,0,128260035150,"면역항암제,LED"
102280,쌍방울,섬유/의류/신발/호화품,62,66,53,46,0,70637274900,"日제품 불매운동(수혜),패션/의류,마스크,캐릭터상품"
109070,주성코퍼레이션,통신 및 방송 장비 제조업,62,66,53,46,0,216521943000,
290380,대유,화학,62,66,53,46,0,56841307600,"비료,농업"
121800,비덴트,디스플레이패널,62,66,53,46,0,256309348520,"NFT(대체불가토큰),가상화폐(비트코인 등)"
226440,한송네오텍,디스플레이장비및부품,62,66,53,46,0,100580954580,"2차전지(소재/부품),2차전지,OLED(유기 발광 다이오드),2차전지(전고체),마스크"
016790,현대사료,식품,62,66,53,46,0,187340898626,"면역항암제,사료,아프리카 돼지열병(ASF)"
024810,이화전기,전기장비,62,66,53,46,0,196834827360,"코로나19(스푸트니크V),전력설비"
005030,부산주공,자동차부품,62,66,53,46,0,38288532168,"자동차부품,수소차(연료전지/부품/충전소 등)"
068940,셀피글로벌,상업서비스와공급품,62,66,53,46,0,29766744466,"애플페이,리튬,블록체인"
071460,위니아,가정용기기와용품,62,66,53,46,0,22047951835,"공기청정기,여름,황사/미세먼지,제습기"
052670,제일바이오,제약,62,66,53,46,0,60588453120,"메르스 코로나 바이러스,구충제(펜벤다졸, 이버멕틴 등),백신/진단시약/방역(신종플루, AI 등),아프리카 돼지열병(ASF)"
096040,이트론,IT서비스,62,66,53,46,0,245561580945,코로나19(스푸트니크V)
150840,인트로메딕,건강관리장비와용품,62,66,53,46,0,251537720850,의료기기
014200,광림,기계,62,66,53,46,0,91311391200,"방위산업/전쟁 및 테러,풍력에너지,재난/안전(지진 등)"
215090,휴센텍,우주항공과국방,62,66,53,46,0,149972154360,"항공기부품,방위산업/전쟁 및 테러,원자력발전"
269620,시스웍,전자장비와기기,62,66,53,46,0,132090012299,"코로나19(진단키트),수소차(연료전지/부품/충전소 등),스마트팩토리(스마트공장)"
111870,KH 미래물산,전자제품,62,66,53,46,0,43928518590,"모바일게임(스마트폰),게임,바이오인식(생체인식)"
000300,DH오토넥스,자동차부품,62,66,53,46,0,161600154944,"전기차(충전소/충전기),전기차,비철금속,탄소나노튜브(CNT),자동차부품,콜드체인(저온 유통)"
044060,조광ILI,기계,62,66,53,46,0,70075958688,"원자력발전,피팅(관이음쇠)/밸브,조선기자재,수소차(연료전지/부품/충전소 등),남-북-러 가스관사업"
099520,DGI,전자장비와기기,62,66,53,46,0,58141862016,"보안주(물리),CCTV＆DVR"
208340,파멥신,생물공학,62,66,53,46,0,233786229820,"면역항암제,바이오시밀러(복제 바이오의약품)"
208860,엔지스테크널러지,자동차부품,62,66,53,46,0,67316270805,"4차산업 수혜주,자율주행차,모바일콘텐츠(스마트폰/태블릿PC)"
093230,이아이디,석유와가스,62,66,53,46,0,354103029120,"코로나19(스푸트니크V),2차전지,사물인터넷,화장품,2차전지(소재/부품),2차전지(장비)"
057880,푸른소나무,건강관리장비와용품,62,66,53,46,0,216061434720,"코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),코로나19(혈장치료/혈장치료제)"
047820,초록뱀미디어,방송과엔터테인먼트,62,66,53,46,0,132051222000,"엔터테인먼트,영상콘텐츠,NFT(대체불가토큰)"
066410,버킷스튜디오,핸드셋,62,66,53,46,0,99670679144,"영화,영상콘텐츠,엔터테인먼트"
081150,티플랙스,비철금속,61,48,36,50,0,73169232030,"북한 광물자원개발,비철금속,희귀금속(희토류 등),원자력발전,니켈,전기차"
019770,서연탑메탈,자동차부품,61,74,70,74,0,43978750000,"우크라이나 재건,자동차부품,건설기계"
028050,삼성E&A,건설,61,89,87,81,0,4018000000000,수자원(양적/질적 개선)
013870,지엠비코리아,자동차부품,61,81,73,68,0,73237555200,"자동차부품,수소차(연료전지/부품/충전소 등),전기차"
015230,대창단조,기계,61,47,63,56,0,147432706800,건설기계
195870,해성디에스,반도체와반도체장비,61,35,85,89,0,510850000000,반도체 재료/부품
310200,애니플러스,방송과엔터테인먼트,61,56,85,77,0,136335332105,"미디어(방송/신문),기업인수목적회사(SPAC),영상콘텐츠"
452160,제이엔비,특수 목적용 기계 제조업,61,7,75,88,0,55204604980,
001790,대한제당,식품,61,90,81,70,0,263707945200,"음식료업종,사료,환율하락 수혜"
038530,케이바이오,건강관리업체및서비스,60,37,8,53,0,27192871545,"게임,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),모바일게임(스마트폰)"
134580,탑코미디어,양방향미디어와서비스,60,75,13,90,0,44051534000,웹툰
078340,컴투스,게임엔터테인먼트,60,19,40,15,0,545175914000,"메타버스(Metaverse),K-뉴딜지수,모바일게임(스마트폰),K-뉴딜지수(게임),모바일콘텐츠(스마트폰/태블릿PC),게임,NFT(대체불가토큰)"
007860,서연,자동차부품,60,95,86,83,0,193004317680,지주사
246960,SCL사이언스,건강관리장비와용품,60,12,16,30,0,58194373990,"크래프톤 관련주,2019 상반기 신규상장"
009770,삼정펄프,가정용품,60,72,58,39,0,63874259050,제지
005740,크라운해태홀딩스,식품,60,59,43,35,0,80027200330,"DMZ 평화공원,日제품 불매운동(수혜),지주사"
009070,케이씨티시,항공화물운송과물류,60,51,33,29,0,111900000000,"종합 물류,쿠팡(coupang)"
134790,시디즈,가구 제조업,60,72,76,64,0,49500000000,
030000,제일기획,광고,60,70,73,42,0,2074193286750,광고
039570,HDC랩스,건설,60,48,66,31,0,217265120370,"철도,사물인터넷,스마트홈(홈네트워크)"
063570,한국전자금융,IT서비스,60,87,82,73,0,180641481120,"전기차(충전소/충전기),화폐/금융자동화기기(디지털화폐 등),키오스크(KIOSK)"
094800,맵스리얼티1,신탁업 및 집합투자업,60,81,69,35,0,394545906750,
299660,셀리드,생물공학,60,1,1,1,0,70483943180,"면역항암제,2019 상반기 신규상장,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등)"
046120,오르비텍,에너지장비및서비스,60,18,69,86,0,65741518970,"항공기부품,원자력발전,원자력발전소 해체"
017000,신원종합개발,건설,60,71,53,34,0,33720598030,건설 중소형
031330,에스에이엠티,전자장비와기기,60,61,72,46,0,276986335590,"반도체 재료/부품,LCD 부품/소재"
460860,동국제강,철강,60,94,86,79,0,482189925240,철강 주요종목
279600,미디어젠,소프트웨어,60,66,53,46,0,52938025300,"2019 하반기 신규상장,음성인식"
020710,시공테크,호텔/레스토랑/레저,60,88,80,57,0,82597636400,"가상현실(VR),DMZ 평화공원,테마파크,리모델링/인테리어"
009160,SIMPAC,기계,60,85,62,57,0,258446588200,공작기계
430690,한싹,소프트웨어 개발 및 공급업,60,28,48,87,0,55021401350,
230980,비유테크놀러지,우주항공과국방,60,66,53,46,0,21370407553,"STO(증권형 토큰 발행),가상현실(VR),메타버스(Metaverse),증강현실(AR),방위산업/전쟁 및 테러"
084440,유비온,교육서비스,59,27,58,76,0,20777291200,"교육/온라인 교육,2022 하반기 신규상장"
004450,삼화왕관,기타 금속 가공제품 제조업,59,60,64,44,0,66247154250,
067730,로지시스,IT서비스,59,35,76,58,0,28634809120,화폐/금융자동화기기(디지털화폐 등)
067830,세이브존I&C,백화점과일반상점,59,89,76,73,0,91110786900,소매유통
021820,세원정공,자동차부품,59,60,67,71,0,78400000000,자동차부품
043710,서울리거,기타 전문 도매업,59,19,16,67,0,48561568110,
178320,서진시스템,통신장비,59,32,28,6,0,1288078146600,"휴대폰부품,통신장비,K-뉴딜지수(인터넷),반도체 장비,스마트폰,전력저장장치(ESS),K-뉴딜지수,5G(5세대 이동통신)"
016090,대현,섬유/의류/신발/호화품,59,37,26,17,0,92107204800,패션/의류
126640,화신정공,자동차부품,59,51,15,76,0,48777382467,자동차부품
138490,코오롱ENP,화학,59,64,80,74,0,227240000000,수소차(연료전지/부품/충전소 등)
009830,한화솔루션,에너지장비및서비스,59,25,81,81,0,3417223615680,"수소차(연료전지/부품/충전소 등),석유화학,태양광에너지,日 수출 규제(국산화 등)"
036690,코맥스,통신장비,59,66,53,46,0,45885746130,"스마트홈(홈네트워크),CCTV＆DVR,음성인식,클라우드 컴퓨팅,사물인터넷"
003100,선광,운송인프라,59,84,82,75,0,107118000000,종합 물류
317850,대모,기계,59,14,21,40,0,71090546800,"우크라이나 재건,건설기계,2019 하반기 신규상장"
051390,YW,상품 종합 도매업,59,72,51,50,0,41901307920,
035460,기산텔레콤,통신장비,59,27,82,77,0,28848555860,"통신장비,드론(Drone),방위산업/전쟁 및 테러,UAM(도심항공모빌리티),5G(5세대 이동통신)"
003200,일신방직,방적 및 가공사 제조업,59,41,50,71,0,184368800000,
282330,BGF리테일,백화점과일반상점,59,88,81,73,0,1949624596800,"편의점,소매유통"
019210,와이지-원,기계,59,76,78,66,0,183984528120,공작기계
094820,일진파워,건설,59,38,57,77,0,136311529360,"원자력발전,핵융합에너지"
120110,코오롱인더,화학,59,25,84,74,0,858595639200,"LCD 부품/소재,타이어,수소차(연료전지/부품/충전소 등),폴더블폰,패션/의류,플렉서블 디스플레이,화학섬유,석유화학,두나무(Dunamu)"
084730,팅크웨어,전자제품,58,91,87,84,0,121537098560,"증강현실(AR),차량용블랙박스,자율주행차"
004830,덕성,플라스틱제품 제조업,58,47,84,55,0,121520000000,
001230,동국홀딩스,철강,58,84,72,56,0,243273694950,"지주사,환율하락 수혜,철강 주요종목"
226330,신테카바이오,건강관리업체및서비스,58,12,86,89,0,106046401250,"2019 하반기 신규상장,지능형로봇/인공지능(AI),유전자 치료제/분석"
253840,수젠텍,건강관리장비와용품,58,35,2,62,0,92422464000,"코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),의료기기,백신/진단시약/방역(신종플루, AI 등),2019 상반기 신규상장,치매"
090360,로보스타,기계,58,9,28,83,0,234487500000,"3D 프린터,OLED(유기 발광 다이오드),LCD장비,로봇(산업용/협동로봇 등),4차산업 수혜주,반도체 장비,지능형로봇/인공지능(AI)"
